Array 	 Signal 	 Distance 	 Angle 	 Channel 	 Pnoise[W] 	 Psignal[W] 	 SNR_FAC 	 SNR_DB[db]
A5 	 SX 	 20 	 10 	 5 	 1.6365442575064555e-05 	 9.114820696062548e-05 	 5.569553438139509 	 17.17314878039286
A5 	 SX 	 20 	 10 	 6 	 1.6598838726110715e-05 	 0.00011491752707166211 	 6.923226917729594 	 19.34881978528301
A5 	 SX 	 20 	 10 	 7 	 1.7141852513933535e-05 	 0.00020889826068023587 	 12.186446039623522 	 25.003243537843375
A5 	 SX 	 20 	 25 	 average 	 8.777159278341748e-06 	 0.0001348382993117938 	 18.05534123321623 	 27.998692628174112
A5 	 SX 	 20 	 25 	 1 	 9.573993758561636e-06 	 0.00023155268205587317 	 24.1855894097283 	 31.857569768577957
A5 	 SX 	 20 	 25 	 2 	 1.0455303543589858e-05 	 0.00017045357894955753 	 16.303073195236166 	 27.913536296264038
A5 	 SX 	 20 	 25 	 3 	 1.1649382154453867e-05 	 0.00012724392113530822 	 10.922804269637552 	 23.90852738597822
A5 	 SX 	 20 	 25 	 4 	 9.63931776362992e-06 	 0.00011311613354986091 	 11.734869243200908 	 24.62564686778268
A5 	 SX 	 20 	 25 	 5 	 9.91584848726491e-06 	 0.00012779594238779236 	 12.888049121759254 	 25.56300457301244
A5 	 SX 	 20 	 25 	 6 	 9.730388647901623e-06 	 0.00010410047621315 	 10.698491086026607 	 23.701027115260924
A5 	 SX 	 20 	 25 	 7 	 8.47743063300626e-06 	 0.00017576422221888378 	 20.73319497709112 	 30.31736037924105
A5 	 SX 	 40 	 00 	 average 	 9.581097646119756e-07 	 0.00014959803398742778 	 154.11295420805504 	 49.972902761346695
A5 	 SX 	 40 	 00 	 1 	 8.719888195117781e-07 	 0.00016399891017700863 	 188.0745561265691 	 52.368384593561366
A5 	 SX 	 40 	 00 	 2 	 1.1199808155381635e-06 	 0.0002500650164072359 	 223.27616057162268 	 54.08409393503468
A5 	 SX 	 40 	 00 	 3 	 1.0404037567130443e-06 	 0.00019603242518782658 	 188.41956684888697 	 52.386712147583474
A5 	 SX 	 40 	 00 	 4 	 9.11263195103818e-07 	 9.668692271769941e-05 	 106.1020825127082 	 46.64401673256798
A5 	 SX 	 40 	 00 	 5 	 1.1606055949789663e-06 	 0.00020968062159575275 	 180.66483782507768 	 51.96643589980879
A5 	 SX 	 40 	 00 	 6 	 1.2922842259919153e-06 	 0.00013182717236206155 	 102.01097383269172 	 46.25080394092265
A5 	 SX 	 40 	 00 	 7 	 1.146447762795356e-06 	 0.00013282929810508575 	 115.86162267106812 	 47.523965710172185
A5 	 SX 	 40 	 10 	 average 	 5.406240381333838e-06 	 0.00017143904647534864 	 32.42196573100414 	 34.621722984715774
A5 	 SX 	 40 	 10 	 1 	 5.703505513237943e-06 	 0.00019260120832986734 	 33.76891770908897 	 35.195407849969875
A5 	 SX 	 40 	 10 	 2 	 6.634122399160346e-06 	 0.00018710376339642638 	 28.203242590174 	 33.39436956800909
A5 	 SX 	 40 	 10 	 3 	 6.6998892622375676e-06 	 0.00026332210881278227 	 39.30245687745 	 36.71287032886823
A5 	 SX 	 40 	 10 	 4 	 5.868385013834839e-06 	 0.00013028310647570336 	 22.20084506530472 	 31.00130354158459
A5 	 SX 	 40 	 10 	 5 	 5.865421699051369e-06 	 0.00019577368220244004 	 33.37759708463981 	 35.078849289630696
A5 	 SX 	 40 	 10 	 6 	 5.629143771835455e-06 	 0.00015323439617902817 	 27.221617068249813 	 33.04011402815489
A5 	 SX 	 40 	 10 	 7 	 6.305301121250054e-06 	 0.00022788548097583825 	 36.14188705561122 	 35.87452498953415
A5 	 SX 	 40 	 25 	 average 	 3.4358225021845925e-06 	 0.00015948380077030597 	 44.43322757259991 	 37.61045297923701
A5 	 SX 	 40 	 25 	 1 	 3.916790774827424e-06 	 0.00028310739467291983 	 72.28044870111646 	 42.80553673523194
A5 	 SX 	 40 	 25 	 2 	 4.278700607375695e-06 	 0.00019810972554882894 	 46.30137598487824 	 38.35171679546449
A5 	 SX 	 40 	 25 	 3 	 4.187997499396366e-06 	 0.00020440322603223443 	 48.80691214875271 	 38.87871945221239
A5 	 SX 	 40 	 25 	 4 	 3.696860973951944e-06 	 0.00011906566074753777 	 32.207232456528274 	 34.72191037780401
A5 	 SX 	 40 	 25 	 5 	 3.6315655933546295e-06 	 0.0001615479256784461 	 44.48437499629946 	 37.95138003835178
A5 	 SX 	 40 	 25 	 6 	 3.6614762557663954e-06 	 0.0001550578077910386 	 42.348440071635245 	 37.45931586219791
A5 	 SX 	 40 	 25 	 7 	 3.7640013072796056e-06 	 0.0001438134241921021 	 38.20759145698646 	 36.430342251089726
A5 	 SX 	 60 	 00 	 average 	 9.980113769400282e-06 	 5.522697955589382e-05 	 6.169095385033181 	 17.677403061455728
A5 	 SX 	 60 	 00 	 1 	 1.0815422114922486e-05 	 5.8448940731129565e-05 	 5.40422187040533 	 16.871804759548773
A5 	 SX 	 60 	 00 	 2 	 1.3001052580747805e-05 	 5.916759242021665e-05 	 4.550984780096428 	 15.153436447301713
A5 	 SX 	 60 	 00 	 3 	 1.2235952101789587e-05 	 5.501153468391721e-05 	 4.495893268156175 	 15.031643730205015
A5 	 SX 	 60 	 00 	 4 	 1.0749146706754406e-05 	 4.353914292370205e-05 	 4.050474341032438 	 13.988339955028678
A5 	 SX 	 60 	 00 	 5 	 1.0219602096246772e-05 	 5.754514438558384e-05 	 5.630859581775472 	 17.282621093207258
A5 	 SX 	 60 	 00 	 6 	 1.0753807406348555e-05 	 6.641475091793178e-05 	 6.175928990389353 	 18.206593149862588
A5 	 SX 	 60 	 00 	 7 	 1.111748666829157e-05 	 9.142585305333202e-05 	 8.223608067288241 	 21.070090503894555
A5 	 SX 	 60 	 10 	 average 	 7.865636387393988e-06 	 6.896685403378602e-05 	 9.24814662833235 	 21.573277557470902
A5 	 SX 	 60 	 10 	 1 	 9.063915831107616e-06 	 0.00010206245038561284 	 11.260304297545616 	 24.212836469951963
A5 	 SX 	 60 	 10 	 2 	 9.944849117159377e-06 	 4.788226402472601e-05 	 4.814780341122258 	 15.716904245048593
A5 	 SX 	 60 	 10 	 3 	 9.134672196328342e-06 	 4.53187255988839e-05 	 4.961176999553377 	 16.016430108831003
A5 	 SX 	 60 	 10 	 4 	 8.346534630897163e-06 	 0.00010468126354091761 	 12.541883328849917 	 25.29073709641739
A5 	 SX 	 60 	 10 	 5 	 8.188268849889317e-06 	 5.2950445442033966e-05 	 6.466622727311855 	 18.66653982632499
A5 	 SX 	 60 	 10 	 6 	 8.131440847646869e-06 	 9.535352001311472e-05 	 11.72652200264222 	 24.61853114235666
A5 	 SX 	 60 	 10 	 7 	 9.341570588219986e-06 	 9.409048068030162e-05 	 10.072233549137088 	 23.09782484433603
A5 	 SX 	 60 	 25 	 average 	 9.158022962534727e-06 	 7.836598137512771e-05 	 8.381866288488453 	 21.058517553390473
A5 	 SX 	 60 	 25 	 1 	 9.994062315249826e-06 	 6.829901140921158e-05 	 6.83395893029353 	 19.219041440603995
A5 	 SX 	 60 	 25 	 2 	 1.1166432301384197e-05 	 0.00012335525675875335 	 11.046971264354701 	 24.021562966696553
A5 	 SX 	 60 	 25 	 3 	 1.1770899138863003e-05 	 0.00010894328908048331 	 9.255307329989284 	 22.251971523881465
A5 	 SX 	 60 	 25 	 4 	 1.0034331563934182e-05 	 7.348631814419505e-05 	 7.323489130887667 	 19.910868716333425
A5 	 SX 	 60 	 25 	 5 	 1.0897704816132933e-05 	 0.00010225678865650737 	 9.383332580740001 	 22.389349857122582
A5 	 SX 	 60 	 25 	 6 	 9.132494286576924e-06 	 8.982941376801876e-05 	 9.836240894237553 	 22.860736151314697
A5 	 SX 	 60 	 25 	 7 	 9.434524540133842e-06 	 5.441470677771125e-05 	 5.767615161340108 	 17.522586781555667
A5 	 SX 	 80 	 00 	 average 	 1.3590059984970127e-05 	 4.5291368489151854e-05 	 3.2039989509336166 	 10.571056606160685
A5 	 SX 	 80 	 00 	 1 	 1.5100488350502412e-05 	 6.110032871877692e-05 	 4.046248525250115 	 13.977901617850012
A5 	 SX 	 80 	 00 	 2 	 1.6745296088434444e-05 	 7.8398649494939e-05 	 4.681831188944278 	 15.436893130885686
A5 	 SX 	 80 	 00 	 3 	 1.6230862995210523e-05 	 7.724361115463179e-05 	 4.759057554575206 	 15.60049655903878
A5 	 SX 	 80 	 00 	 4 	 1.5287388649232478e-05 	 4.167966908699626e-05 	 2.726408678639097 	 10.029852408340819
A5 	 SX 	 80 	 00 	 5 	 1.4780177605837756e-05 	 3.707259496112319e-05 	 2.508264511414298 	 9.195910842805056
A5 	 SX 	 80 	 00 	 6 	 1.431393020359422e-05 	 1.2082931120368117e-05 	 0.8441379096101852 	 -1.6943939772244008
A5 	 SX 	 80 	 00 	 7 	 1.5036944825360542e-05 	 5.151821123005371e-05 	 3.4261089488847314 	 12.314252000048025
A5 	 SX 	 80 	 10 	 average 	 1.4243822711846717e-05 	 3.3773857748373105e-05 	 2.4556854612352446 	 8.387831792860457
A5 	 SX 	 80 	 10 	 1 	 1.620603001314335e-05 	 2.5603279371672005e-05 	 1.5798612831709764 	 4.57337047723221
A5 	 SX 	 80 	 10 	 2 	 1.8766000292380323e-05 	 5.851511946864601e-05 	 3.1181455055398923 	 11.37238435852036
A5 	 SX 	 80 	 10 	 3 	 1.73911547000853e-05 	 5.1704708578699776e-05 	 2.9730463255810253 	 10.895871259937959
A5 	 SX 	 80 	 10 	 4 	 1.5495096285135718e-05 	 3.7782115355426476e-05 	 2.4383272398036313 	 8.913122467456118
A5 	 SX 	 80 	 10 	 5 	 1.4658592599479805e-05 	 3.9376913243099494e-05 	 2.686268342330278 	 9.88152997180318
A5 	 SX 	 80 	 10 	 6 	 1.5385127574686532e-05 	 1.5839915952515954e-05 	 1.0295602604282394 	 0.2913177945722318
A5 	 SX 	 80 	 10 	 7 	 1.4723893556129277e-05 	 3.69863788034958e-05 	 2.5119971604317306 	 9.210781182039323
A5 	 SX 	 80 	 25 	 average 	 8.994734786163879e-06 	 4.256038779670663e-05 	 4.803923256472531 	 15.481805120796324
A5 	 SX 	 80 	 25 	 1 	 9.853063405321743e-06 	 3.917604046519743e-05 	 3.9760264248414394 	 13.802829348591237
A5 	 SX 	 80 	 25 	 2 	 1.1297388927733781e-05 	 5.872760014993189e-05 	 5.198333927033567 	 16.48338175601378
A5 	 SX 	 80 	 25 	 3 	 1.098828722585602e-05 	 4.859761002139676e-05 	 4.422673800066312 	 14.867444453336152
A5 	 SX 	 80 	 25 	 4 	 1.0394185248126967e-05 	 4.909167230015054e-05 	 4.722993782412803 	 15.524428744644164
A5 	 SX 	 80 	 25 	 5 	 9.205586400537771e-06 	 3.78397476435021e-05 	 4.11052006869346 	 14.135495578979649
A5 	 SX 	 80 	 25 	 6 	 9.798091003331893e-06 	 3.46713845586361e-05 	 3.538585684379326 	 12.637271231280005
A5 	 SX 	 80 	 25 	 7 	 9.592008917386292e-06 	 6.791612893151444e-05 	 7.080490595500903 	 19.57343198454814
